Unnamed: 0,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
903,4,3,14859,1,3,1,0,1,0,2,7,5,2006,2006,1,27,3,2,3,0,0,1670,1670,1,0,1670,0,0,2,0,3,1,3,7,1,3,3,690,2,60,0,0,0,0,0,1,2006,7,4,240000
904,4,3,6173,1,3,3,0,4,0,2,5,6,1967,1967,1,75,0,1,0,599,0,277,876,1,0,902,0,0,1,0,3,1,0,6,0,4,1,288,2,0,0,0,0,0,0,1,2007,2,5,125500
905,4,3,9920,1,2,3,0,4,0,2,5,5,1954,1954,2,110,0,1,0,354,0,412,1056,1,0,1063,1,0,1,0,3,1,0,6,0,4,1,280,2,0,0,0,0,0,0,3,2010,2,5,128000
906,4,3,13501,1,3,3,0,0,0,2,8,5,2006,2006,2,208,3,2,3,63,0,1560,1623,1,0,1636,1,0,2,0,3,1,3,8,1,3,3,865,2,60,0,0,0,0,0,6,2007,2,5,255000
907,8,3,11500,1,3,3,0,4,0,0,7,7,1936,1987,1,0,3,1,3,223,0,794,1017,1,0,2057,0,0,1,1,3,1,3,6,1,3,1,180,2,0,0,0,0,0,0,6,2006,2,5,250000
908,4,3,8885,1,3,2,0,4,1,2,5,5,1983,1983,1,0,0,1,3,301,0,239,864,1,0,902,1,0,1,0,2,1,0,5,0,4,2,484,2,0,0,0,0,0,0,6,2006,2,5,131000
909,9,3,12589,1,1,3,0,4,0,5,6,5,2005,2005,1,0,3,2,3,0,0,742,742,1,0,1484,0,0,2,1,3,1,3,8,1,3,2,390,2,24,0,0,0,0,0,6,2009,2,5,174000
910,14,3,11600,1,2,3,0,0,0,5,5,5,1960,1960,1,361,0,1,0,443,0,662,1105,1,0,2274,0,0,2,0,4,1,0,10,0,4,2,480,2,0,0,0,0,0,0,4,2010,2,5,154300
911,4,3,9286,1,3,3,0,1,1,2,5,7,1977,1989,1,0,0,1,3,196,0,1072,1268,1,0,1268,0,0,1,1,3,1,3,5,0,4,1,252,2,0,0,0,0,0,0,10,2009,2,5,143500
912,5,4,6120,1,2,3,0,4,0,2,5,7,1925,1950,1,0,0,0,0,489,0,279,768,0,0,1015,0,0,1,0,3,1,0,6,0,4,1,450,2,0,0,0,0,0,0,5,2006,2,0,88000
913,14,2,6270,1,2,1,0,4,0,5,5,6,1949,1950,1,0,0,1,0,284,0,717,1001,0,0,2002,0,0,2,0,4,1,0,8,0,4,3,871,2,0,0,0,0,0,0,1,2007,2,5,145000
915,1,4,2001,1,2,3,0,4,0,5,4,5,1970,1970,1,80,0,1,0,0,0,546,546,1,0,1092,0,0,1,1,3,1,0,6,0,4,1,286,2,0,0,0,0,0,0,4,2007,2,5,75000
917,4,3,17140,1,2,3,0,4,0,2,4,6,1956,1956,1,0,0,1,0,1059,0,75,1134,1,0,1229,0,0,1,0,3,1,0,6,0,4,1,284,2,0,0,0,0,0,0,0,2009,2,5,135000
919,4,3,11029,1,3,3,0,0,0,2,6,7,1958,2002,1,0,1,1,3,528,0,245,1184,1,0,1414,1,0,1,0,3,1,0,6,1,0,2,601,2,51,0,0,0,0,0,8,2008,2,5,176500
920,9,3,8462,1,3,3,0,4,0,5,6,5,1994,1994,1,105,3,2,3,814,0,114,928,1,0,1721,0,0,2,1,3,1,3,7,0,4,2,471,2,87,0,0,0,0,0,5,2007,2,5,201000
921,14,3,8777,1,2,3,0,4,0,0,5,7,1900,2003,1,0,0,1,0,1084,0,188,1272,1,0,2200,2,0,2,2,4,1,0,9,0,4,0,0,0,70,0,0,0,0,0,11,2008,2,5,145900
922,4,3,10237,1,2,3,0,4,0,2,6,5,2005,2006,1,0,3,2,3,28,0,1288,1316,1,0,1316,0,0,2,0,3,1,3,6,1,3,2,397,2,0,0,0,0,0,0,10,2006,7,4,169990
923,0,3,8012,1,2,3,0,4,0,2,6,5,1993,1994,1,0,3,2,3,165,0,598,1604,1,0,1617,1,0,2,0,2,1,3,5,1,2,2,533,2,69,0,0,0,0,0,5,2008,2,5,193000
924,4,3,10240,1,2,3,0,4,0,2,6,6,1980,1980,1,157,0,1,3,625,0,0,1686,1,0,1686,1,0,2,0,3,1,0,7,1,0,2,612,2,131,0,0,0,0,0,8,2006,2,5,207500
925,4,3,15611,1,3,3,0,0,0,2,5,6,1977,1977,1,0,0,2,3,767,0,266,1126,1,0,1126,0,0,2,0,3,1,1,6,0,4,2,540,2,0,0,0,0,0,0,7,2008,2,0,175000
926,9,3,11999,1,2,3,0,4,0,5,8,5,2003,2004,1,340,3,2,3,0,0,1181,1181,1,0,2374,0,0,2,1,4,1,1,10,1,3,3,656,2,100,0,0,0,0,0,8,2007,2,5,285000
927,9,3,9900,1,2,3,0,4,0,5,7,5,1968,1968,1,342,0,1,0,552,0,280,832,1,0,1978,0,0,2,1,4,1,0,9,1,3,2,486,2,43,0,0,0,0,0,0,2008,2,5,176000
928,4,3,11838,1,2,3,0,4,0,2,8,5,2001,2001,1,0,3,2,3,0,0,1685,1753,1,0,1788,0,0,2,0,3,1,1,7,1,0,2,522,2,151,0,0,0,0,0,6,2009,2,5,236500
929,9,3,13006,1,3,3,0,0,0,5,7,5,1997,1997,1,285,0,2,3,0,0,964,964,1,0,2236,0,0,2,1,4,1,3,8,1,0,2,642,2,0,0,0,0,0,0,9,2006,2,5,222000
930,4,3,8925,1,3,1,0,4,0,2,8,5,2007,2007,1,0,3,2,3,16,0,1450,1466,1,0,1466,0,0,2,0,3,1,3,7,0,4,3,610,2,18,0,0,0,0,0,5,2009,2,5,201000
931,4,3,9100,1,2,3,0,4,0,2,5,6,1965,1965,1,0,0,1,0,338,0,121,925,1,0,925,0,0,1,0,2,1,0,5,0,4,1,429,2,0,0,0,0,0,0,5,2009,2,5,117500
933,4,3,8487,1,2,3,0,2,0,2,7,5,2004,2004,1,210,3,2,3,20,0,1480,1500,1,0,1500,0,0,2,0,3,1,3,6,0,4,2,570,2,36,0,0,0,0,0,1,2009,2,5,190000
934,4,3,17673,1,1,1,0,4,1,2,7,7,1960,2007,1,0,0,1,3,425,0,160,585,1,0,2069,1,0,2,0,4,1,3,9,1,3,2,505,2,0,0,0,0,0,0,9,2008,2,5,242000
935,5,3,5825,1,3,3,0,4,0,2,4,5,1926,1953,1,108,0,2,2,0,0,600,600,1,0,747,0,0,1,0,1,1,0,5,0,4,2,528,2,0,0,0,0,0,0,6,2006,2,5,79900
936,4,3,10083,1,2,3,0,4,0,2,7,5,2003,2003,1,0,3,2,3,833,0,343,1176,1,0,1200,1,0,2,0,2,1,3,5,0,4,2,555,2,41,0,0,0,0,0,1,2009,2,5,184900
937,9,3,9675,1,2,3,0,4,0,5,7,5,2005,2005,1,0,3,2,3,341,0,772,1113,1,0,1971,0,0,2,1,3,1,3,8,1,3,2,689,2,48,0,0,0,0,0,3,2009,2,5,253000
938,9,3,8760,1,2,3,0,4,0,5,7,5,2006,2006,1,0,3,2,3,464,0,927,1391,1,0,1962,0,0,2,1,3,1,3,7,0,4,3,868,2,90,0,0,0,0,0,1,2006,7,4,239799
939,10,3,17673,1,2,3,0,4,0,5,7,7,1940,1950,1,0,0,1,0,0,0,1032,1032,1,0,2403,0,0,2,0,4,1,0,10,2,0,1,349,2,0,0,0,0,0,0,6,2010,3,5,244400
940,14,3,12640,1,3,3,0,4,0,2,6,5,1976,1976,1,0,0,1,0,936,0,396,1728,1,0,1728,0,0,2,0,4,1,0,8,0,4,2,574,2,0,0,0,0,0,0,5,2006,2,5,150900
941,9,3,8755,1,3,3,0,2,0,5,7,5,1999,1999,1,298,3,2,3,772,0,220,992,1,0,2060,1,0,2,1,3,1,3,8,1,0,2,390,2,0,0,0,0,0,0,6,2009,2,5,214000
943,14,3,17673,1,2,2,0,4,0,2,5,4,1967,1967,1,0,0,1,0,0,0,1632,1632,1,0,1632,0,0,2,0,4,1,0,8,0,4,2,576,1,0,0,0,0,0,0,6,2007,2,5,143000
944,4,3,14375,1,3,3,1,1,0,7,6,6,1958,1958,1,410,0,1,0,111,0,354,819,1,0,1344,0,0,1,0,3,1,3,7,1,3,2,525,2,118,0,0,0,0,0,4,2009,3,0,137500
945,8,4,8820,1,2,3,0,0,0,0,5,6,1890,1996,1,0,0,0,0,1088,0,0,1088,1,0,1869,0,0,1,0,2,1,0,7,0,4,2,456,2,0,0,0,0,0,0,11,2009,2,5,124900
946,12,3,8163,1,2,3,0,4,0,7,5,6,1959,1959,1,128,0,1,0,748,0,102,1144,1,0,1144,1,0,1,0,3,1,0,6,1,0,1,796,2,0,0,0,0,0,0,7,2006,2,5,143000
948,9,3,14006,1,3,3,0,4,0,5,7,5,2002,2002,1,144,3,2,3,0,0,936,936,1,0,1776,0,0,2,1,3,1,3,7,1,0,2,474,2,96,0,0,0,0,0,3,2006,2,5,192500
949,4,3,9360,1,2,3,0,4,0,2,6,7,1972,2006,1,0,0,1,0,982,0,179,1161,1,0,1381,1,0,1,1,3,1,3,5,1,0,2,676,2,0,0,0,0,0,0,7,2010,2,5,197500
950,4,3,7200,1,2,3,0,4,0,2,5,7,1950,2002,1,0,0,1,0,398,0,317,864,1,0,864,1,0,1,0,3,1,3,5,0,4,2,720,2,0,0,0,0,0,0,5,2007,2,5,129000
951,4,2,7800,1,2,3,0,0,0,2,5,5,1965,1965,1,0,0,1,0,641,0,187,828,1,0,965,1,0,1,0,3,1,0,6,0,4,1,300,2,0,0,0,0,0,0,5,2006,2,0,119900
952,13,3,7200,1,2,3,0,4,0,6,5,7,1972,2003,1,0,0,1,3,660,0,108,768,1,0,768,0,0,1,0,2,1,0,5,0,4,1,396,2,0,0,0,0,0,0,0,2009,2,5,133900
954,14,3,9400,1,3,3,0,1,0,6,6,5,1975,1975,1,250,0,1,3,945,0,0,945,1,0,980,0,0,2,0,4,1,0,4,0,4,0,0,2,0,0,0,0,0,0,10,2006,2,1,127500
955,14,2,7136,1,3,1,0,4,0,5,6,6,1946,1950,1,410,0,1,3,484,0,495,979,0,0,1958,0,0,2,0,4,1,0,8,0,4,2,492,2,0,0,0,0,0,0,1,2007,2,5,145000
957,4,3,7420,1,2,3,0,4,0,2,5,5,1962,1962,1,0,0,1,0,417,0,640,1057,1,0,1057,0,0,1,0,3,1,0,6,0,4,2,576,2,0,0,0,0,0,0,0,2007,2,5,132000
958,4,3,8450,1,2,3,0,4,0,2,7,5,2003,2003,1,0,3,2,3,699,0,638,1337,1,0,1337,1,0,2,0,3,1,3,6,0,4,2,531,2,39,0,0,0,0,0,10,2007,2,5,185000
959,1,1,2572,1,2,3,0,2,0,5,7,5,1999,1999,1,0,3,2,3,604,0,92,696,1,0,1416,1,0,2,1,3,1,3,6,0,4,2,484,2,44,0,0,0,0,0,8,2010,2,5,155000
960,4,3,7207,1,3,3,0,4,0,2,5,7,1958,2008,1,0,0,1,0,696,0,162,858,1,0,858,1,0,1,0,2,1,0,4,0,4,0,0,2,0,0,0,0,0,0,3,2010,2,5,116500
962,1,3,2308,1,2,3,0,0,0,5,6,6,1976,1976,1,0,0,1,3,556,0,248,804,1,0,1548,1,0,2,1,3,1,3,7,1,0,2,440,2,0,0,0,0,0,0,5,2007,2,5,155000
963,4,3,11923,1,3,3,0,0,0,2,9,5,2007,2007,1,0,3,2,1,0,0,1685,1800,1,0,1800,0,0,2,0,2,1,1,7,0,4,2,702,2,136,0,0,0,0,0,8,2009,2,5,239000
964,9,3,11316,1,2,3,0,0,0,5,7,5,2002,2003,1,44,3,2,3,624,0,193,817,1,0,1894,1,0,2,1,4,1,3,8,1,3,2,510,2,40,0,0,0,0,0,3,2010,2,5,214900
965,9,3,10237,1,2,3,0,4,0,5,6,5,2005,2007,1,0,3,2,3,0,0,783,783,1,0,1484,0,0,2,1,3,1,3,8,1,3,2,393,2,72,0,0,0,0,0,5,2007,7,4,178900
966,8,3,9600,1,3,1,0,4,0,0,5,7,1940,1950,1,0,3,0,0,428,0,300,728,1,0,1308,1,0,1,1,2,1,0,7,2,0,1,256,2,70,0,0,0,0,0,6,2009,2,5,160000
967,4,3,7390,1,3,3,0,4,0,2,5,7,1955,1955,1,151,0,1,0,902,0,196,1098,1,0,1098,1,0,1,0,3,1,0,6,0,4,1,260,2,0,0,0,0,0,0,5,2008,2,5,135000
968,8,4,5925,1,2,3,0,4,0,0,3,6,1910,1950,1,0,0,0,0,0,0,600,600,0,0,968,0,0,1,0,2,1,0,6,0,4,0,0,2,0,0,0,0,0,0,8,2009,2,0,37900
969,3,3,10382,1,2,3,0,4,0,7,6,5,1958,1958,1,105,0,1,0,513,0,75,588,1,0,1095,1,0,1,0,2,1,0,6,0,4,1,264,2,0,0,0,0,0,0,7,2006,4,5,140000
970,8,3,10800,1,2,3,0,4,0,0,4,4,1949,1950,1,0,0,1,0,0,0,720,720,0,0,1192,0,0,1,1,4,1,0,6,0,4,0,0,2,0,0,0,0,0,0,2,2006,2,0,135000
971,1,3,2268,1,2,3,0,4,0,5,7,5,2003,2004,2,106,3,2,3,567,0,197,764,1,0,1626,0,0,2,0,2,1,3,6,0,4,2,474,2,27,0,0,0,0,0,5,2009,2,5,173000
972,0,3,7892,1,2,3,0,4,0,2,6,5,1979,1979,1,0,0,1,3,0,0,918,918,1,0,918,0,0,2,0,2,1,0,5,1,0,1,264,2,0,0,0,0,0,0,0,2010,2,5,99500
973,4,1,11639,1,2,3,0,0,0,2,7,5,2007,2008,1,0,3,2,3,0,0,1428,1428,1,0,1428,0,0,2,0,3,1,3,6,0,4,2,480,2,120,0,0,0,0,0,2,2008,7,4,182000
974,10,3,11414,1,3,3,0,0,0,5,7,7,1910,1993,1,0,0,0,3,0,0,728,728,0,0,2019,0,0,1,0,3,1,3,8,0,4,2,532,2,135,0,0,0,0,0,10,2009,2,5,167500
975,1,1,2651,1,2,3,0,2,0,5,7,5,2000,2000,1,0,3,2,3,641,0,32,673,1,0,1382,1,0,2,1,3,1,3,6,0,4,2,490,2,50,0,0,0,0,0,0,2006,2,5,165000
976,5,3,5900,1,3,0,0,4,0,2,4,7,1923,1958,1,0,0,2,3,0,0,440,440,1,0,869,0,0,1,0,2,1,2,4,0,4,0,0,2,0,0,0,0,0,0,1,2006,2,5,85500
977,0,1,4274,1,3,3,0,4,0,2,7,5,2006,2007,1,0,3,2,3,1106,0,135,1241,1,0,1241,1,0,1,1,1,1,3,4,0,4,2,569,2,116,0,0,0,0,0,9,2007,7,4,199900
978,4,3,9450,1,2,0,0,4,1,2,4,5,1954,1954,1,0,0,1,0,552,0,342,894,1,0,894,0,0,1,0,3,1,0,5,0,4,2,400,2,0,0,0,0,0,0,8,2007,2,0,110000
979,4,3,8816,1,2,3,0,0,0,2,5,6,1963,1963,1,0,0,2,0,651,0,470,1121,1,0,1121,1,0,1,0,3,1,0,5,0,4,2,480,2,80,0,0,0,0,0,6,2009,2,5,139000
980,13,3,12122,1,3,3,0,0,0,6,7,7,1961,2007,2,210,1,1,0,867,0,77,944,1,0,999,1,0,1,0,3,1,1,6,0,4,2,588,2,76,0,0,0,0,0,5,2008,2,5,178400
982,4,3,3182,1,2,3,0,4,0,2,7,5,2007,2007,1,16,3,2,3,0,0,1266,1266,1,0,1266,0,0,2,0,2,1,3,6,1,3,2,388,2,16,0,0,0,0,0,7,2008,2,5,159895
983,9,3,11250,1,2,3,0,0,0,5,8,5,2002,2002,1,0,3,2,3,0,0,1128,1128,1,0,2290,0,0,2,1,4,1,3,9,1,3,2,779,2,0,0,0,0,0,0,8,2008,2,5,255900
985,3,3,10880,1,2,3,0,4,0,2,5,5,1950,1950,1,0,0,1,0,1040,0,124,1164,0,0,1164,1,0,1,0,3,1,0,5,0,4,1,240,2,48,0,0,0,0,0,1,2008,4,5,125000
986,8,4,5310,1,2,3,0,0,0,0,6,7,1910,2003,1,0,0,1,0,0,0,485,485,1,0,1635,0,0,1,0,2,1,3,5,0,4,1,255,2,0,0,0,0,0,0,6,2006,2,5,117000
989,9,1,8125,1,2,3,0,4,0,5,7,5,2006,2006,1,0,3,2,3,0,0,770,770,1,0,1576,0,0,2,1,3,1,3,6,0,4,2,614,2,50,0,0,0,0,0,1,2006,7,4,197000
992,9,3,9760,1,2,3,0,4,1,5,6,7,1964,1993,1,340,0,1,0,536,0,169,822,1,0,1851,0,0,2,1,3,1,3,7,1,2,2,440,2,42,0,0,0,0,0,5,2007,2,5,187000
993,9,3,8846,1,2,3,0,4,0,5,6,5,2005,2006,1,0,0,2,3,0,0,750,750,1,0,1500,0,0,2,1,3,1,3,6,0,4,2,564,2,35,0,0,0,0,0,1,2006,7,4,173900
995,8,3,4712,1,3,3,0,4,1,0,4,7,1946,1950,1,0,0,1,0,384,0,363,747,1,0,1230,1,0,1,1,3,1,0,5,0,4,1,305,2,57,0,0,0,0,0,1,2006,2,0,121600
997,4,3,11717,1,3,3,0,4,0,2,6,6,1970,1970,1,410,0,1,0,0,0,1442,1442,1,0,1442,0,0,2,0,2,1,0,6,1,0,2,615,2,0,0,0,0,0,0,3,2009,2,5,185000
998,5,4,9786,1,2,3,0,4,0,2,3,4,1922,1950,1,0,0,0,0,0,0,1007,1007,0,0,1077,0,0,1,0,3,1,0,6,1,3,1,210,1,100,0,0,0,0,0,8,2006,2,5,91000
999,4,3,6762,1,2,3,0,4,0,2,7,5,2006,2006,2,24,3,2,3,686,0,501,1187,1,0,1208,1,0,2,0,2,1,3,6,0,4,2,632,2,61,0,0,0,0,0,3,2010,2,5,206000
1001,5,3,5400,1,2,3,0,0,0,2,5,6,1920,1950,1,0,0,0,2,0,0,691,691,1,0,691,0,0,1,0,2,1,1,4,0,4,1,216,0,20,0,0,0,0,0,4,2007,2,0,86000
1002,4,3,11957,1,3,3,0,4,0,2,8,5,2006,2006,1,53,3,2,3,24,0,1550,1574,1,0,1574,0,0,2,0,3,1,3,7,1,3,3,824,2,104,0,0,0,0,0,5,2008,2,5,232000
1003,14,3,11500,1,3,3,0,0,0,2,5,6,1976,1976,1,164,0,1,0,0,0,1680,1680,1,0,1680,0,0,2,0,4,1,0,8,0,4,2,528,2,0,0,0,0,0,0,6,2007,2,5,136905
1004,0,3,3182,1,2,3,0,4,0,2,7,5,2005,2006,1,16,3,2,3,16,0,1330,1346,1,0,1504,0,0,2,0,1,1,3,7,1,3,2,457,2,0,0,0,0,0,0,8,2009,2,5,181000
1005,12,3,8385,1,2,3,0,4,0,7,5,7,1977,1977,1,220,3,1,3,595,0,390,985,1,0,985,0,0,2,0,3,1,0,6,0,4,1,328,2,0,0,0,0,0,0,9,2008,2,5,149900
1007,1,4,2217,1,2,3,0,4,0,5,4,4,1970,1970,1,0,0,1,0,273,0,0,546,1,0,1092,0,0,1,1,3,1,0,6,0,4,1,286,2,0,0,0,0,0,0,1,2009,2,5,88000
1008,4,3,12118,1,3,3,0,1,0,2,7,5,2004,2005,2,108,3,2,1,0,0,1685,1710,1,0,1710,0,0,2,0,3,1,3,7,1,3,2,550,2,48,0,0,0,0,0,0,2009,2,5,240000
1009,8,3,6000,1,2,3,0,4,0,0,5,5,1926,1950,1,0,0,0,0,0,0,1008,1008,1,0,1522,0,0,2,0,4,1,0,7,0,4,0,0,1,0,0,0,0,0,0,6,2006,2,5,102000
1010,8,3,17673,1,2,3,0,4,0,0,5,5,1948,1950,1,0,0,1,0,0,0,720,720,1,0,1271,0,0,2,0,4,1,0,7,1,3,1,312,2,0,0,0,0,0,0,1,2008,2,5,135000
1012,10,3,10592,1,2,3,0,4,0,5,6,7,1923,1996,1,0,0,2,0,0,0,602,602,1,0,1502,0,0,1,1,3,1,3,7,2,0,1,180,2,0,0,0,0,0,0,1,2007,2,5,165000
1013,5,4,7200,1,2,3,0,4,0,2,5,4,1910,2006,1,0,0,0,0,247,0,310,1022,0,0,1022,1,0,1,0,2,1,0,4,0,4,1,280,2,30,0,0,0,0,0,6,2009,2,5,85000
1014,4,3,11664,1,2,3,0,4,0,2,6,5,1948,1950,1,206,0,1,0,336,0,746,1082,1,0,1082,0,0,1,0,2,1,0,5,1,3,1,240,2,130,0,0,0,0,0,9,2007,2,5,119200
1015,9,3,8400,1,2,3,0,4,0,5,8,6,2001,2001,1,0,3,2,3,643,0,167,810,1,0,1665,1,0,2,1,3,1,3,6,0,4,2,528,2,45,0,0,0,0,0,9,2009,2,5,227000
1016,4,3,11883,1,2,3,0,4,0,2,7,5,1996,1996,1,196,3,2,3,690,0,814,1504,1,0,1504,1,0,2,0,3,1,3,6,1,0,2,478,2,66,0,0,0,0,0,6,2009,2,5,203000
1017,0,3,5814,1,3,3,0,1,0,2,8,5,1984,1984,1,0,3,1,3,1036,0,184,1220,1,0,1360,1,0,1,0,1,1,3,4,1,1,2,565,2,0,0,0,0,0,0,1,2009,3,0,187500
1018,12,3,10784,1,3,3,0,2,0,7,7,5,1991,1992,1,76,3,2,3,0,0,384,384,1,0,1472,0,0,2,1,3,1,3,7,1,0,2,402,2,0,0,0,0,0,0,8,2007,2,5,160000
1019,0,3,3013,1,2,3,0,4,0,2,7,5,2005,2005,1,145,3,2,3,16,0,1346,1362,1,0,1506,0,0,2,0,2,1,3,6,1,3,2,440,2,20,0,0,0,0,0,0,2006,2,5,213490
1020,4,3,7024,1,2,3,0,4,0,2,4,5,2005,2005,1,0,0,2,3,1024,0,108,1132,1,0,1132,1,0,1,1,2,1,3,5,0,4,2,451,2,64,0,0,0,0,0,6,2008,2,5,176000
1021,4,3,7406,1,2,3,0,4,0,2,7,5,2006,2006,2,84,3,2,3,684,0,515,1199,1,0,1220,1,0,2,0,2,1,3,6,0,4,2,632,2,54,0,0,0,0,0,5,2006,7,4,194000
1022,8,4,9439,1,2,3,0,4,0,0,5,5,1930,1950,1,0,0,1,0,324,0,588,912,1,0,1248,0,0,1,0,2,1,0,6,0,4,1,160,2,0,0,0,0,0,0,7,2007,2,5,87000
1023,0,3,3182,1,2,3,0,4,0,2,7,5,2005,2006,1,14,3,2,3,16,0,1330,1346,1,0,1504,0,0,2,0,2,1,3,7,1,3,2,437,2,20,0,0,0,0,0,8,2008,2,5,191000
1025,4,3,7700,1,2,3,0,0,0,2,5,5,1972,1972,1,0,0,1,0,138,0,276,882,1,0,882,1,0,1,0,3,1,0,5,0,4,2,461,2,0,0,0,0,0,0,7,2007,2,5,112500
1026,4,3,9300,1,2,3,0,4,0,2,5,5,1960,1960,1,324,0,1,0,697,0,571,1268,1,0,1264,1,0,1,0,3,1,0,6,2,3,2,461,2,0,0,0,0,0,0,0,2010,2,5,167500
1027,4,3,9520,1,3,1,0,4,0,2,8,5,2007,2008,2,338,3,2,3,1513,0,125,1638,1,0,1646,1,0,2,0,3,1,3,7,1,3,3,800,2,44,0,0,0,0,0,0,2008,7,4,293077
1028,8,3,9492,1,2,3,0,4,0,0,5,5,1941,1950,1,0,0,1,0,368,0,359,768,1,0,1376,1,0,1,0,3,1,0,6,1,3,1,240,2,0,0,0,0,0,0,0,2007,2,5,105000
1029,1,4,1680,1,2,3,0,4,0,5,6,7,1972,1972,1,281,0,1,0,317,0,355,672,1,0,1218,0,0,1,1,3,1,0,7,0,4,1,264,2,28,0,0,0,0,0,8,2006,2,5,118000
1030,3,2,7082,1,2,3,0,4,0,5,5,7,1916,1995,1,0,0,2,0,0,0,686,686,1,0,1928,0,0,2,0,4,1,0,10,0,4,0,0,0,0,0,0,0,0,0,5,2006,2,5,160000
1032,9,3,14541,1,3,3,0,0,0,5,8,7,1993,1993,1,0,3,2,3,1012,0,326,1338,1,0,2520,1,0,2,1,4,1,3,10,1,0,3,796,2,55,0,0,0,0,0,9,2006,2,0,310000
1033,4,3,8125,1,2,3,0,4,0,2,7,5,2002,2002,2,295,3,2,3,986,0,668,1654,1,0,1654,1,0,2,0,3,1,3,6,0,4,3,900,2,136,0,0,0,0,0,3,2006,2,5,230000
1034,5,3,6305,1,2,0,0,4,0,2,5,7,1938,1950,1,0,0,2,2,0,0,920,920,1,0,954,0,0,1,0,2,1,2,5,1,3,1,240,2,0,0,0,0,0,0,6,2007,2,5,119750
1036,4,3,12898,1,3,1,0,4,0,2,9,5,2007,2008,2,70,3,2,1,1022,0,598,1620,1,0,1620,1,0,2,0,2,1,1,6,1,1,3,912,2,0,0,0,0,0,0,11,2009,2,5,315500
1037,9,3,9240,1,2,3,0,4,0,5,8,5,2001,2002,1,396,3,2,3,0,0,1055,1055,1,0,2263,0,0,2,1,3,1,3,7,1,0,2,905,2,45,0,0,0,0,0,11,2008,2,5,287000
1038,1,4,1533,1,2,3,0,4,0,5,4,6,1970,2008,1,0,0,1,0,0,0,546,546,1,0,1344,0,0,1,1,3,1,0,6,1,0,0,0,2,0,0,0,0,0,0,8,2009,2,5,97000
1040,4,3,13125,1,2,3,0,0,0,2,5,4,1957,2000,0,67,0,1,0,168,0,284,1134,1,0,1803,1,0,2,0,3,1,0,8,1,0,2,484,2,0,0,0,0,0,0,4,2006,2,5,155000
1041,9,3,9130,1,2,3,0,4,0,5,6,7,1966,2000,1,252,0,1,0,400,0,336,800,1,0,1632,0,0,1,1,4,1,3,7,0,4,2,484,2,40,0,0,0,0,0,5,2008,2,5,173000
1042,0,3,5381,1,3,3,0,4,0,2,6,5,2005,2005,2,135,3,2,3,900,0,406,1306,1,0,1306,1,0,2,0,1,1,3,5,1,3,2,624,2,63,0,0,0,0,0,1,2009,2,5,196000
1043,9,3,11839,1,2,3,0,4,0,5,7,5,1990,1990,1,99,0,2,3,1085,0,390,1475,1,0,2329,1,0,2,1,4,1,3,10,1,1,2,514,2,121,0,0,0,0,0,8,2008,2,5,262280
1047,4,3,9245,1,1,3,0,4,0,2,5,5,1994,1995,1,0,0,2,3,686,0,304,990,1,0,990,0,0,1,0,3,1,0,5,0,4,2,672,2,0,0,0,0,0,0,3,2008,2,5,145000
1050,4,3,8993,1,3,3,0,4,0,2,7,5,2007,2007,1,0,3,2,3,0,0,1302,1302,1,0,1302,0,0,2,0,3,1,3,6,0,4,2,436,2,22,0,0,0,0,0,1,2007,7,4,176485
1051,4,3,11175,1,3,3,0,0,0,2,7,5,2007,2007,1,0,3,2,3,0,0,1316,1316,1,0,1316,0,0,2,0,3,1,3,6,1,3,2,440,2,20,0,0,0,0,0,10,2007,7,4,200141
1052,9,3,9500,1,2,3,0,0,0,5,6,6,1964,1978,0,272,0,1,0,442,0,374,816,1,0,1977,0,0,1,1,4,1,0,9,1,0,2,540,2,52,0,0,0,0,0,6,2007,2,5,165000
1053,4,3,8562,1,2,3,0,4,1,2,5,6,1957,2002,2,145,0,1,0,383,0,833,1216,1,0,1526,0,0,1,0,4,1,0,7,1,3,1,364,2,78,0,0,0,0,0,8,2010,2,5,144500
1054,9,3,11367,1,2,3,0,0,0,5,8,5,2002,2002,1,210,3,2,3,932,0,133,1065,1,0,1989,1,0,2,1,3,1,3,7,1,3,2,586,2,60,0,0,0,0,0,9,2006,2,5,255000
1055,4,3,11361,1,2,3,0,4,0,2,6,5,1976,1976,1,160,0,1,3,644,0,549,1193,1,0,1523,0,0,2,0,3,1,0,7,1,0,2,478,2,0,0,0,0,0,0,8,2008,3,0,180000
1056,0,3,7052,1,3,3,0,4,0,2,7,5,2005,2005,2,240,3,2,3,659,0,705,1364,1,0,1364,1,0,2,0,2,1,3,6,1,3,2,484,2,36,0,0,0,0,0,6,2006,2,5,185850
